uuid_interaction,transaction_ts,items,amount
54aab4d0-9414-556c-894e-fea67acbce04,2025-05-07 13:39:22.034402,14,4986
f80f5aea-558d-53ef-86f2-373e01c283e8,2025-06-14 19:42:55.034402,10,2990
66dd4230-8c4a-5e29-a7c0-56fffc13fc3e,2025-05-26 04:42:40.034402,6,149
a7b812b7-6cda-507c-9e18-9e3c33f89027,2025-05-27 05:05:46.034402,13,563
606242bd-3cb4-566a-af89-bc0718c26897,2025-05-28 07:57:37.034402,13,5008
d8157e48-a828-56d8-bfa4-0ea352dc0f7e,2025-06-09 07:58:18.034402,9,4491
c2ce48ff-a8d4-5250-bbc0-6ead677b9d0c,2025-05-27 03:42:56.034402,12,2072
b560832d-b161-577d-843d-a9cc706236b7,2025-06-02 07:45:19.034402,5,1216
44ffe368-b793-5df8-966e-dc78146f88bc,2025-06-16 07:30:27.034402,4,1196
5da0ffc8-c26b-5a4e-b9e9-912a8ed0b7c8,2025-05-21 01:45:57.034402,8,2076
8d229fbf-609d-511b-a581-502c5a853ead,2025-06-17 17:30:09.034402,17,2088
c9a6aeed-c4bf-51b8-8cd9-a7acca3deca9,2025-06-14 07:15:36.034402,7,543
cf68a593-a298-5754-b58e-b6d4c207243d,2025-06-11 11:47:38.034402,12,2680
3c689ce6-73ba-57c9-bf68-c1fee0763925,2025-06-08 18:41:13.034402,20,6830
eccb6064-c918-581f-9f19-c941d5581dca,2025-05-30 02:43:16.034402,14,3436
21d38dfe-8a83-584a-ae1f-b0be6cb0ef05,2025-06-05 19:46:00.034402,3,147
12074355-9951-5a04-a9db-f68d88f600ca,2025-06-18 04:22:40.034402,9,2125
d5b3d6b7-8651-5aba-8c81-9b9b95783965,2025-05-15 21:57:00.034402,13,4729
1e5abd05-8635-5b33-945d-46eb9749ad6e,2025-05-19 07:15:27.034402,2,598
43467537-e9f8-5045-80ad-641da621b320,2025-06-04 09:20:06.034402,9,3691
cbc22d3c-fcf3-5103-8540-9a90d02c9ac9,2025-06-02 07:28:29.034402,5,379
54c8bdb4-5255-57d2-8ddd-b05fbaf8ff97,2025-05-22 02:11:03.034402,7,1577
adb4f7ca-2e72-598a-b01c-f88f040c4ed9,2025-05-23 09:44:05.034402,17,3133
ec3a1867-4dbe-51e2-aaab-5ec174f68b3d,2025-06-17 06:49:19.034402,4,296
47b3081d-1da6-5d23-a44f-279576fa8061,2025-05-29 06:56:49.034402,12,2793
e212e3b9-c0fa-599c-9af2-91f08c51b41d,2025-05-22 06:01:49.034402,12,5588
4918d320-3fff-5291-b8c5-6f92c0209357,2025-06-06 12:20:51.034402,12,4788
8cb8fbd5-a824-5dd2-bf7e-e09a50704039,2025-05-27 04:44:24.034402,3,339
a9f26c73-2225-5c61-8d4c-1df3d23a6d6c,2025-06-01 19:59:00.034402,3,618
31026bc5-21cd-55ba-9885-e8c9fb17c9c8,2025-05-13 20:38:11.034402,17,3780
4236dee7-705c-5585-8660-5052fbb5a914,2025-05-20 19:22:22.034402,17,2546
78284a3b-6311-5933-a39a-addc9f1ed486,2025-05-31 10:01:24.034402,11,3689
957d98e5-8510-5b8b-8ecd-007030c5c649,2025-06-16 21:13:03.034402,7,1693
3a496bad-a057-53ee-ad21-e337021a28a5,2025-06-14 11:41:41.034402,5,495
5af58562-7507-55e9-a168-f6b8d5f89cbd,2025-05-15 23:53:06.034402,19,6681
c2d6c07e-3a21-5af0-a381-97fa4c07b711,2025-05-25 04:16:29.034402,18,4982
fa11aa7f-68d0-5c62-adfd-8008f7a79439,2025-06-14 03:30:13.034402,13,3134
b19d96ef-e723-552d-91f5-7f5036d66bf3,2025-05-19 12:52:35.034402,11,1094
814307c3-6f08-5ff7-b842-e03b91694ace,2025-05-18 21:53:43.034402,13,2971
1b3f6694-25bb-5d3d-b57d-f0deb3f36b93,2025-05-21 23:40:39.034402,14,2991
74b102f9-45f3-549e-a43e-f6beb4455af2,2025-05-12 15:20:47.034402,1,499
2a77269d-7330-57c4-8904-1b7b3ad9ea7a,2025-05-22 18:12:35.034402,4,1196
fa542286-2f86-596c-a4be-6a2e5ecca799,2025-05-14 21:23:31.034402,5,895
a049c59d-c574-5aec-924a-12c098d24fbd,2025-05-31 13:38:51.034402,15,2090
75af7052-c07c-58f8-ade2-35a0f30870df,2025-05-29 19:27:43.034402,13,2892
6e06406c-419e-558a-b8b0-fef0919ef983,2025-06-08 23:09:27.034402,19,1481
c4d15060-a0eb-5557-9f57-c87b4928cc68,2025-06-16 16:56:13.034402,10,2432
20af873f-477e-5cf3-8fb5-7fc775fbf0c6,2025-06-16 14:31:31.034402,14,4986
7f2d42fa-ccea-5138-a9bf-0dcc940dd933,2025-06-04 22:13:45.034402,5,395
603ae37e-67b8-5159-ab6b-8e6253079164,2025-05-23 23:46:59.034402,9,4491
282db0ff-5167-591d-aaec-3bc0e07d0d39,2025-05-24 10:48:47.034402,14,1686
9a2f6820-a247-5c49-a84a-11b877be422e,2025-05-30 15:43:42.034402,17,3338
05745a0a-4397-5cbe-9342-12dce36b5187,2025-06-16 21:25:28.034402,16,4476
b4e58ca1-c1c5-5d7f-a018-e0fd10bab51b,2025-06-19 00:05:34.034402,2,40
e2b321e9-c623-5603-a974-6508b4c6294b,2025-05-11 02:32:54.034402,4,1996
869cfb29-fc9e-5fb1-919e-c9d974d80c04,2025-06-06 14:44:21.034402,10,740
6a3ca37f-afd2-5d4e-9c05-8f15cbff6f44,2025-05-14 19:54:21.034402,16,6584
589cc42e-1d31-50ab-b991-2eef77f65581,2025-05-25 16:14:02.034402,16,1773
da1ac667-0d54-58e5-b186-7d8f74b65527,2025-05-28 10:10:57.034402,9,3291
89f78f04-ae08-5f7e-8eb8-b4e9fefac306,2025-06-20 02:06:28.034402,12,4688
336a1ddf-1271-5119-b55b-5d8d48095157,2025-06-04 14:17:26.034402,6,1644
3f1f5b2c-cd23-56ba-80fe-f56520fa58f9,2025-06-10 19:04:30.034402,7,1093
f77975f0-b0f9-5026-b00e-3bc1f6b4719c,2025-06-06 07:44:08.034402,14,3786
6521a573-cfe8-5358-89d5-e5cef899ead3,2025-06-07 23:20:04.034402,4,196
9403966a-8c39-5475-bbee-9ab655964d56,2025-05-13 15:36:15.034402,11,1452
15ebcbd3-7518-5b84-9570-6dae110967d5,2025-06-02 00:12:24.034402,8,1713
8bc10dbf-0c51-5b24-b3e9-0bc17d17ed28,2025-06-05 00:39:28.034402,11,523
7a676afa-523a-54c8-bdc0-aa135bebe4cb,2025-05-29 04:34:50.034402,6,1557
fafc303c-faa4-5fae-9821-c244a661b8ce,2025-05-12 12:59:31.034402,5,1245
417a9129-9302-5949-850b-b411042f8623,2025-06-22 12:07:27.034402,13,2234
3593b9cc-f674-54e1-a641-9986767bfc8f,2025-05-12 09:06:03.034402,13,934
adf3316c-f732-5fde-8697-679c04e9592a,2025-05-09 18:01:05.034402,6,2394
df089e08-9a50-5b10-8cca-eed98b9d92a8,2025-06-13 07:44:46.034402,10,2490
3c3bd1a4-95c5-5ea3-89fc-932618139609,2025-05-29 15:50:21.034402,12,1280
75e51c42-eb1c-5f63-9093-c46f603f5b9a,2025-05-27 07:42:24.034402,16,5268
ca52ca0a-7018-5222-8fe7-306f242b1c54,2025-06-07 10:13:57.034402,5,337
d1dec1de-33d7-551a-9841-779eddbbfb51,2025-05-10 11:25:29.034402,4,696
f233dfa6-d288-5705-a59b-6f6bfde9dce2,2025-06-20 00:47:56.034402,21,2039
1b722fb3-3cf4-57c4-91ee-cd737469efca,2025-05-19 01:49:24.034402,5,1695
4acad2ad-cf58-55c3-8dfa-0dc2d50c63cb,2025-05-18 06:16:09.034402,9,2991
f0c9dadf-dcc7-5636-bf26-fd262de59b18,2025-06-04 21:37:23.034402,8,2992
399ed765-38b7-5c69-b30e-5d6803a9a5cb,2025-05-07 08:05:58.034402,13,992
759b1961-82da-508a-93a4-a17c9d45cab3,2025-05-14 08:29:32.034402,4,1196
0cd916c5-e10f-5b3b-994c-92cdc7867a34,2025-05-30 20:49:22.034402,7,577
a66b6bc6-c911-5121-a61b-c54d6aaf37de,2025-05-17 07:13:18.034402,18,3395
d3c8bf7b-1161-5f3c-982b-7e97fd36ff18,2025-05-09 11:20:19.034402,4,80
4eaa4fa0-4026-5f9b-b753-412cc7927f16,2025-05-21 21:07:14.034402,11,3339
f988c205-1538-51f0-8e51-a03d64d2bb8e,2025-05-30 23:25:26.034402,8,2392
627fa709-8e88-595a-a67e-1fcf7dcc6adf,2025-06-20 23:18:48.034402,10,2740
10a2c50f-e9f7-504e-ba86-e8845eb68b86,2025-05-25 17:54:20.034402,12,2751
81f0b6e2-b4f3-5c63-8d5e-4d2a7795416a,2025-06-07 11:52:34.034402,1,299
9e3d2842-4c07-51f0-8916-d4b3f8e66a06,2025-06-03 02:50:38.034402,8,276
49926ad3-60ff-594b-9743-68aea5473da9,2025-05-29 18:07:43.034402,12,2588
9cd459bf-f01c-59cb-b9a0-7037e4fa0435,2025-06-08 15:22:13.034402,5,1495
0acaa3d5-64aa-5bc5-a36f-c4439eef65fd,2025-06-03 18:10:24.034402,9,738
afe66314-bb24-50a7-873c-71f7dccf8c54,2025-06-09 15:02:21.034402,17,4483
b7600e37-28e3-5df4-b33c-bc8a65280695,2025-06-10 01:48:49.034402,9,3291
6d6e6259-275b-5679-965a-0838d934254a,2025-05-10 18:10:26.034402,9,1891
e35f337d-56c9-5710-89ae-5e2ae67d6475,2025-05-08 03:49:55.034402,14,4736
2addf79a-5950-5487-bea6-52edeb543379,2025-05-28 02:20:41.034402,16,2226
f2803bfe-f2ca-571f-97b4-56530f3bb402,2025-06-01 05:18:40.034402,7,1893
401512cd-79a1-54fd-a6da-f0a1e548b1e5,2025-06-09 12:36:35.034402,13,1300
714ee863-6244-51dd-b25a-65d4f9c1b021,2025-06-21 23:54:31.034402,18,2382
92a6e293-92bc-5de8-96f2-2f665292311e,2025-06-18 18:02:57.034402,18,3266
539ab131-ffee-530a-8b49-5c13e3ed21fc,2025-06-13 15:29:17.034402,4,346
bb02652d-5a0f-57d7-94c4-ba94e7bc2df1,2025-05-20 15:15:25.034402,5,2095
9c6d92f0-f8b6-5e04-b1c1-e6d510046d31,2025-05-28 17:35:41.034402,3,297
9a5982b1-0d1e-5ffd-a472-b3783cb671ee,2025-05-31 10:02:13.034402,5,100
9483da90-eff3-54e6-a154-6890bc679fc5,2025-05-14 16:05:59.034402,18,3150
16579c21-1d55-5ce3-b71d-a24534d6d07d,2025-05-22 00:23:01.034402,7,1093
5cd3358c-613d-5176-805c-236ad066969f,2025-06-17 19:59:23.034402,14,3186
21a8c82d-9b45-5fec-9159-1cfbb4a43f25,2025-05-31 15:41:53.034402,1,20
8b413edc-4c21-5502-927b-1c8dbda2a8a7,2025-05-19 10:27:43.034402,5,495
46471025-aaf5-5fd8-87a8-8680db70419b,2025-06-04 07:37:08.034402,19,4031
c52d1261-d33e-5b52-a08a-7f37d5541fc1,2025-06-13 22:40:20.034402,4,80
63ff391c-98ac-5747-b405-9299c4a381db,2025-05-20 03:14:06.034402,5,579
095eb9fe-0f76-519b-8ebd-64674f6d89b3,2025-05-21 13:56:14.034402,10,2790
468964ba-870c-5054-ac75-edc0787c88ce,2025-06-06 06:48:24.034402,9,2175
e4464e6c-ed57-504e-928f-595bdba15956,2025-06-01 08:35:33.034402,11,1489
0010b6fe-c35c-5131-96fe-1bbda0ba37b5,2025-06-08 06:56:51.034402,16,1418
32cec649-5dbe-594f-bb28-86d93dd6fa7e,2025-05-16 10:39:38.034402,19,3181
c11c971b-1719-5469-8266-1d17eef20b7b,2025-05-25 05:03:36.034402,7,1343
7fd6dfe9-08d1-5bdf-bdbb-873b76e6e561,2025-06-06 05:39:58.034402,2,198
602525d2-7b00-59e6-848f-c2e3a454cad0,2025-06-09 13:40:07.034402,5,2495
4d189802-76db-5fca-ab49-a8f8f6ce6625,2025-05-20 04:13:15.034402,3,89
e2e23b13-5950-5f9b-99ec-7005f9b52f84,2025-06-16 02:31:17.034402,7,343
3f761f1a-7485-562f-9a81-829e7621f7b2,2025-06-21 01:06:13.034402,4,196
a801a378-5826-5ce8-8446-735d785b3cc9,2025-05-15 09:24:53.034402,9,2412
4c4bb9fd-23cd-5824-a126-c4c0f9b7829d,2025-05-25 23:07:18.034402,4,396
4d821ad3-31a8-5781-ad0d-e9ca8bbaa919,2025-05-15 07:54:15.034402,13,1992
4137909c-446e-5930-b16d-a60dd224c7f6,2025-06-06 09:26:14.034402,12,3388
8e91e7a2-bb21-5736-b9c9-cde69936be65,2025-05-10 11:46:47.034402,2,348
9ebe7082-b08a-5fcb-8c43-059288661383,2025-05-21 00:07:10.034402,11,4139
628d96d8-b2b4-541e-86de-e0556158aeb3,2025-05-15 15:59:32.034402,10,3553
f7057ee0-7b98-534c-85f6-f37746a45626,2025-05-30 05:26:35.034402,7,2135
f5732321-fc6a-5a16-9743-f367d0797100,2025-06-17 05:16:40.034402,8,1842
9ad5d65d-32d6-5387-8e06-f26d2aadf566,2025-06-23 04:22:42.034402,2,598
e610e9a6-b4bb-5812-8e2a-d8e39272b14c,2025-05-15 10:30:22.034402,14,2196
b48be712-bc67-5f7e-9617-857044fc97ad,2025-05-21 01:02:46.034402,13,3837
bcb095e8-9794-56c5-aae5-9a6f1b186796,2025-06-01 22:21:03.034402,11,3389
b9572c5d-e383-5697-925b-7c0b76037f4a,2025-06-08 19:23:38.034402,7,1093
c78fc35a-1893-503a-a40d-e38547baeb5b,2025-05-31 08:05:05.034402,1,299
280ae077-08e0-5680-b5de-41f90c63e6d2,2025-06-01 11:22:16.034402,2,998
64caf211-ad29-54f5-81eb-a46bb2678990,2025-05-29 11:38:55.034402,1,499
2cdcd3d1-c5a0-5d1a-88f6-c13b426ed8bc,2025-06-02 11:10:46.034402,15,1235
c3f4cb24-5e95-52cf-b875-366e7b8fa428,2025-06-17 16:06:15.034402,13,1771
c3465dba-820d-583d-bc4e-dc41d4a88aed,2025-05-22 14:23:01.034402,13,3571
fb514599-6a48-505c-877b-388e09be76c1,2025-05-24 23:56:47.034402,6,207
bbcba340-fbe5-5753-b090-6a41f1d44b8f,2025-06-07 04:58:08.034402,19,2765
7d46b788-7dc3-52a0-94b5-4a0e0ba01b02,2025-05-17 00:51:23.034402,17,3217
f75ce036-64c2-5494-95f7-2560414e79e7,2025-05-22 12:34:24.034402,4,80
febecd51-7c4a-5612-873f-bbe320e157ca,2025-06-15 17:14:28.034402,18,2137
6da0fd7f-ca31-5e8a-901d-b68ad29a044e,2025-05-10 22:13:16.034402,14,3212
966a4465-6706-5108-9108-38f49c1efc71,2025-06-02 08:32:46.034402,9,712
eb953b57-53fb-5217-8fe5-a2ad53e15eb6,2025-06-04 14:05:20.034402,8,2042
2cecb3eb-073b-59b1-b6c2-905cb55ce718,2025-06-03 23:43:46.034402,4,80
4fa9e360-ff8b-590e-a0fc-c2fc3c4bd18d,2025-06-18 09:17:42.034402,12,2064
2658fbbe-aaf5-5c01-bc90-79f1bf76fd58,2025-06-09 07:55:03.034402,14,3786
389ce539-f3eb-58a1-b748-9d5002bc2bc3,2025-05-23 23:39:45.034402,11,731
69c623b7-6f82-5d7f-b4dc-ec9a2dac2a6c,2025-05-07 11:18:15.034402,3,339
c0aca6db-2043-516a-9038-e224d9623f4a,2025-06-07 11:32:55.034402,5,100
f050b6db-381f-58f6-aed1-98cb84cf9d92,2025-05-16 18:20:30.034402,12,2651
efe1eea5-94a6-5ecc-88e9-e131f44a81a6,2025-06-15 03:22:26.034402,19,5331
387cb8c5-53b5-56d4-bfc7-e5f57a74708a,2025-06-15 09:55:09.034402,6,199
f5f26fab-a972-578c-9ccb-4a1efd59fccf,2025-05-26 23:35:32.034402,11,3089
00c42e35-44e3-56d0-b120-a6e4fc70c97d,2025-05-25 10:07:28.034402,3,147
75192d42-4811-5b32-aad3-a78b054cc138,2025-05-10 05:57:28.034402,5,2495
d267ef87-e24f-5cd0-b0e5-8b8305249eee,2025-06-03 09:57:48.034402,17,7283
a2f71354-a815-5146-9abb-b594ed342ca9,2025-06-02 08:53:27.034402,6,357
52704ead-48cb-523d-9fd6-c9aa67d59517,2025-06-10 15:42:29.034402,7,543
1d232ea7-1d1c-57b8-869d-a646f32bcbe9,2025-05-22 02:15:36.034402,11,2331
60b9295b-e5b4-52fe-950d-8c3b6a549f07,2025-05-22 16:10:27.034402,3,147
1f6033ce-0312-5e06-8ed3-f0a3c3c5fe5a,2025-06-20 13:18:25.034402,2,598
1055a994-7da9-5b39-8c19-1a81fa0fc0e2,2025-05-26 08:55:41.034402,12,2051
22fbbce1-bb93-59ba-a3a0-f8e29213c8e0,2025-05-25 15:10:45.034402,19,2607
6de53ed4-60a0-5559-b178-305a04f82100,2025-05-30 04:14:56.034402,8,1592
bae35647-e70e-51e5-ad06-c2cfca17fb5e,2025-05-14 18:33:42.034402,13,2887
be85b050-a88b-504b-8062-5f0cee8a31c5,2025-05-09 11:31:20.034402,16,3376
7b47b9e1-f3eb-5c56-b724-709555c5e189,2025-06-15 17:32:04.034402,5,2495
15233258-d709-5051-affc-88771aa023d0,2025-06-12 23:34:35.034402,6,515
17405995-ff8e-59c2-9e1c-71522a1a8f0b,2025-05-16 13:08:44.034402,14,1786
3ad94639-67ff-5c34-b64b-1cd897e4a2cf,2025-06-14 10:14:52.034402,9,1654
de850e89-0dbb-5850-bea4-a47e841dd9ba,2025-06-16 22:25:55.034402,3,1497
27ba601f-4fda-5452-ab3b-3635da857374,2025-05-16 18:14:27.034402,12,3538
e7bd63f1-b26d-55fb-ad6d-a6ae7d5b041d,2025-06-01 08:29:24.034402,11,2289
5bdb19cf-b22f-5fec-aa83-77bb7dc808fd,2025-06-05 14:17:46.034402,14,3228
ac3e859a-b0df-5cdd-80eb-e6a29bebca58,2025-06-20 20:04:13.034402,7,1735
a8492766-3393-5cb3-b1d9-606a5e769a64,2025-05-21 06:46:54.034402,1,49
c51ce312-e112-5e0a-be06-e424cfa4f036,2025-05-19 05:15:45.034402,9,3291
6d1d3065-2f6f-5c2c-9412-8dbcc5c90355,2025-05-21 22:59:20.034402,7,1156
1c1f4758-c78f-5dbb-a584-8aea11775612,2025-06-07 18:11:36.034402,11,3639
7fd77103-837b-5fdc-8cbc-ec02a5e3e56b,2025-06-16 03:39:07.034402,10,1403
85968a42-eebf-5057-8759-3592331492d0,2025-05-22 14:10:28.034402,4,1196
c4c981cb-6dfb-56dd-b3bd-1b7e4a725834,2025-06-01 16:42:24.034402,9,1662
44b1a0c3-cf83-5fd1-bca5-853afb0fb9ab,2025-06-14 04:03:03.034402,7,677
26671ec9-f1f1-5e32-a6db-e7615a4ab5a5,2025-06-15 20:44:19.034402,8,2992
503ccac2-adc8-52d2-8392-b39bb809dd1a,2025-05-15 05:37:46.034402,8,1342
6c360e14-8bf2-5ea6-be78-55247bbe2107,2025-05-27 10:40:06.034402,4,1546
f46baf67-bbc9-5ee9-a858-37546a883543,2025-06-03 14:45:31.034402,16,3705
bc076097-54d7-52c6-9552-2fbb8202bcd4,2025-06-20 13:52:33.034402,3,147
016f89f3-8343-56c4-aff3-efb268c61355,2025-05-16 10:05:31.034402,15,5285
e28fe9be-9d5e-5afe-b7da-781b6077637b,2025-06-10 08:28:42.034402,11,1889
fd27ab93-804e-5881-b62c-dcfc5d0542d7,2025-06-14 07:04:35.034402,2,98
2bb4ff55-82d4-547a-8475-6b6136c17abf,2025-05-27 20:36:42.034402,7,593
bb330405-0400-5260-8502-c3e4c6d0f6ee,2025-06-20 00:19:15.034402,8,3992
0e366a9b-9700-55f2-a347-9108a6c1ce12,2025-05-15 10:18:44.034402,15,4798
1e229d09-2e5a-5012-9358-4b860d2a7b8f,2025-05-23 21:35:34.034402,16,3389
4d57fa0a-f146-53b5-b4e2-4853ce55555d,2025-05-23 19:26:57.034402,17,1275
b14a9c81-87fa-5e4e-9c79-c657e537888f,2025-05-21 01:55:38.034402,7,414
7a372284-ebe5-51d7-a284-cffadf6c62c6,2025-05-18 16:44:59.034402,14,1191
06334dd5-f8cf-542b-bd31-92a9d66221ea,2025-06-10 07:18:25.034402,15,1627
d969256a-5a45-5fbe-92a4-e0dd03884a81,2025-06-12 01:25:39.034402,7,843
76092d21-8786-5618-8d3b-84e5131f747b,2025-05-17 02:35:26.034402,16,4784
e6a29619-ac6d-5699-bb45-07f2bed8e978,2025-05-24 09:02:21.034402,20,4069
56a67262-b804-5020-b566-63792dea8071,2025-05-25 14:01:05.034402,8,992
19c6a868-f5d2-551f-9f32-4e7de52cd03c,2025-05-13 03:08:48.034402,11,1689
3ab07a55-3c8e-5ab9-aadb-414b40cf6d46,2025-06-10 16:04:50.034402,13,621
243cbad9-e22c-5717-9908-91557ca4f3e3,2025-06-17 17:53:34.034402,5,895
4961d1cb-9590-5f4b-94ae-023e0f3cfeeb,2025-05-13 12:30:20.034402,4,80
139a5391-2d67-5aad-87d9-c73fe4787fbe,2025-05-20 21:21:26.034402,19,4981
bdaf1932-fbf9-51d8-b1d2-5b9c41a27f09,2025-06-04 20:36:04.034402,5,100
4b7f51a8-be07-5306-adbb-67fd10fcd2e6,2025-06-07 21:51:36.034402,18,3871
4016a5be-10a4-5c57-abf3-754c65239cd2,2025-06-06 05:00:27.034402,10,2390
2a5fe153-d63f-5f11-b26f-c60d00ff4b00,2025-06-14 18:53:50.034402,1,99
98afc093-b180-5c8f-89dd-5a7f36497b7e,2025-06-22 15:21:30.034402,13,1087
af642188-7ec9-5b13-a7d4-013233e640cf,2025-05-26 23:02:44.034402,3,897
6d03807c-54d5-56a7-b4bf-b05f5a2ad637,2025-06-13 19:40:09.034402,11,2015
fe1a1b54-9429-5925-a3aa-615d9300df95,2025-06-05 07:38:01.034402,11,702
6c425bf6-37c7-54e5-9ca6-317d29a8f7e8,2025-06-06 15:15:37.034402,1,499
dddaa72d-0942-5189-b8f9-865ed3612cc0,2025-06-18 19:19:32.034402,18,2429
269f2e89-f8db-5932-bb30-3c0889232794,2025-06-12 10:08:27.034402,17,5333
7422e711-108a-5bd3-baef-a36b1757ae3b,2025-06-15 23:41:24.034402,7,1243
6e6adb91-5876-5164-a0e8-9cd822861ca0,2025-05-14 00:30:19.034402,5,179
f23087a0-d639-55a5-b1be-849406086172,2025-05-25 02:38:41.034402,8,160
6c375888-23a1-5189-8c04-89e51b619502,2025-06-03 11:20:24.034402,9,2241
f3185b02-fbc6-5902-ad03-cf3417114d03,2025-05-19 13:23:37.034402,9,3491
af7988bb-d014-5f01-ae38-8328bfffd85b,2025-05-26 17:45:57.034402,3,597
36d7899f-957b-5cd3-b495-90b25e2e451e,2025-06-08 23:55:02.034402,17,4088
2d0a6588-708a-5eaa-9eb9-a2960f2496ce,2025-05-12 14:33:18.034402,10,3553
e3a5470a-495f-56b1-bc9b-36d1e2709870,2025-06-06 21:29:09.034402,6,1794
674ada15-2e73-51f8-a36c-b871836150c2,2025-05-21 05:26:05.034402,4,196
8e29511e-6c4e-5fc5-9d42-f57dea4a37c3,2025-05-27 16:04:57.034402,12,2988
09e79dd3-ad8c-5bc7-97be-4fe2ec3a29a7,2025-05-25 03:36:18.034402,10,2595
07b50d42-ec2b-54d6-ad84-497702cae064,2025-06-10 07:34:00.034402,17,2072
bf2412a6-4d50-56d6-b1ec-820f35ad6881,2025-06-09 11:05:10.034402,17,4683
979e2e86-8f5e-5a78-ae47-41b59a609df1,2025-05-16 20:38:29.034402,7,2335
6fae1516-0cfa-5500-9769-d5016a90421a,2025-05-29 07:41:17.034402,2,998
36c8840b-413e-5952-bd8d-a222a56ae630,2025-06-11 23:35:03.034402,1,99
1b77092e-b1a5-5912-b3b9-4e4915083fb9,2025-06-11 13:31:35.034402,10,2561
543c64ac-bba4-554f-9ea3-90db620ad9ff,2025-05-10 14:05:32.034402,10,2940
f3b9c908-6afa-56e5-aa73-8f22d2752d9a,2025-06-04 12:20:03.034402,13,3329
80c6d163-5f14-57eb-ac01-78d3140a752a,2025-05-15 14:45:19.034402,6,265
294a0799-f21f-5418-9d9f-cc141b4856ba,2025-05-28 02:21:30.034402,15,1719
f9843c64-b116-5343-a8b5-dd2b2f4a09b0,2025-05-10 00:52:09.034402,9,2212
7ca7c03c-6adc-54a5-97f2-02d16ab2fd7b,2025-05-31 15:12:51.034402,5,100
d43dc4ea-0eea-5058-9e72-68b0959619c7,2025-06-21 06:13:35.034402,8,642
5ec0332c-e0bc-5eb2-b897-dc8968e24f37,2025-06-10 15:26:43.034402,3,1497
6ad08c2b-052f-5a84-91be-e2d3f4a69fe6,2025-06-03 16:18:38.034402,5,245
d1fe55fa-348b-5ba5-b979-d7feefcc3ebb,2025-06-09 10:20:00.034402,12,1588
1c26a1da-65d1-5d86-9781-54e8ea5d08c0,2025-06-19 13:09:14.034402,15,3090
92fdf469-ac31-52df-96da-865cb98b9d4e,2025-05-15 12:04:31.034402,7,1693
577fec83-d609-5599-81fb-d64d32c8bbdc,2025-05-25 23:36:00.034402,13,2829
a3f3a7bd-2563-55cd-93f8-66e482cabc55,2025-05-22 22:50:16.034402,14,1007
8b9ead44-6f6f-563a-8ea2-b59595114681,2025-06-20 02:59:29.034402,17,2038
a00def48-32fd-5b46-8b1d-19a07c7ef638,2025-06-17 22:31:27.034402,10,982
f3d8e926-76fe-5913-8ee8-b9e2ad292e91,2025-05-14 02:43:31.034402,4,1196
01e25ae7-0e2e-5539-8677-11ab158a9114,2025-05-23 20:40:01.034402,14,2033
78be355e-b250-549c-a5a2-0fb25b529c07,2025-06-14 19:34:04.034402,7,977
6fc7926b-d4ff-5a7e-9d63-f3a00644e0b8,2025-05-29 23:46:06.034402,8,2076
195f1a90-df6f-5491-ba17-3502649df064,2025-05-22 11:00:38.034402,4,238
775dcd2a-3c65-5cb3-a2c4-2de9074a29e4,2025-06-11 00:04:25.034402,7,3493
d6f38a90-5e82-58a6-8e51-aec7104dfb8a,2025-05-12 23:59:54.034402,9,1296
ca3e0336-2635-5a07-998c-3265e72a20ce,2025-06-14 12:50:54.034402,12,3788
9a61e03e-2924-569a-9cd6-757fa674c5a2,2025-06-13 17:49:11.034402,15,3590
1b70d293-7168-56e9-9ffb-ad0763db3970,2025-06-17 12:25:33.034402,11,2410
e6df5fe6-8c17-5f75-be48-16d70512f049,2025-05-24 06:31:39.034402,18,2350
c7cb88e2-f837-5236-a46d-db92db00490f,2025-05-21 15:01:55.034402,17,1517
d70eff18-3201-5753-8898-013f8ba99bf0,2025-06-02 06:09:25.034402,18,2871
0a38fdb5-d1a4-51a1-8af4-571c6668825d,2025-06-19 08:10:42.034402,7,1893
c828f1f1-642d-5378-bd8f-c4858d47a6e4,2025-06-19 21:02:43.034402,14,4307
4c5841a9-d47e-5f9a-9493-592755ab8154,2025-06-03 21:58:55.034402,3,297
af06885c-5e84-5513-bb58-9d08c79a35d0,2025-06-15 18:48:31.034402,18,3945
c74b6a11-795d-59e1-b6c5-36b6be12a878,2025-05-27 21:54:35.034402,3,1497
b2df4b00-808e-5d84-896f-d21dabc0eab7,2025-06-06 03:25:24.034402,13,4092
8f362d13-a2c6-5e84-b581-9e648e9288ba,2025-05-14 21:51:56.034402,18,3121
097be939-df04-5f94-a647-2f49e8e2f42c,2025-06-01 10:17:12.034402,2,198
4e8e0f70-cbc0-5af2-a8dd-604b82466baf,2025-05-23 19:21:13.034402,10,1316
81d47d6d-5fc4-5cfb-a9d4-7a829c6079e6,2025-05-31 22:04:26.034402,5,1495
78b10c3e-1bea-5cb6-82b7-6438497c27e8,2025-06-09 15:30:57.034402,7,698
055bb3da-c214-508d-8c48-82d80368ea93,2025-06-15 05:27:31.034402,5,129
46aeb527-34bb-500c-b7ea-b746f1e4356a,2025-05-20 21:44:51.034402,12,1938
2905bc56-d609-5063-ad8e-8be74fca422a,2025-06-14 05:30:41.034402,4,796
